time_s,r0cm,r0.1cm,r0.2cm,r0.3cm,r0.4cm,r0.5cm,r0.6cm,r0.7cm,r0.8cm,r0.9cm,r1cm,r1.1cm,r1.2cm,r1.3cm,r1.4cm,r1.5cm,r1.6cm,r1.7cm,r1.8cm,r1.9cm,r2cm
129600.0,0.18587794732573126,0.18574585944666677,0.18534870959708796,0.18468379884240568,0.18374649067287482,0.18252998899611894,0.18102499540573136,0.17921920664566884,0.1770965893012547,0.17463632988209674,0.1718112918963737,0.16858569177837796,0.1649114782798202,0.16072244043396333,0.15592406754124907,0.15037478266734827,0.14384765530170038,0.13594075355321,0.1258175284806643,0.11109523669823877,0.05663586559729112
129660.0,0.18583273739916448,0.18570070459007684,0.18530372015391536,0.1846390857773378,0.1837021660230002,0.18248616638138934,0.18098179063081776,0.17917673843550955,0.1770549802289927,0.17459570757452927,0.17177179064553388,0.16854745476191615,0.16487466072449738,0.16068721430387975,0.1558906288298181,0.1503433634634972,0.14381854548578482,0.13591434471475314,0.12579442093153556,0.11107660839950606,0.056629440710194164
129720.0,0.1857875729212548,0.18565559511873359,0.18525877590560755,0.18459441758931897,0.18365788580411904,0.18244238762215265,0.18093862900476107,0.17913431253413323,0.1770134124889072,0.17455512548185032,0.1717323283460299,0.16850925527938426,0.16483787912136982,0.1606520223651442,0.15585722234826221,0.1503119742947608,0.1437894632242574,0.13588796057099098,0.1257713346481527,0.11105799684983059,0.056623025910213655
129780.0,0.18574245381844168,0.1856105309591887,0.18521387677905274,0.18454979420579853,0.18361364994446783,0.18239865264765956,0.180895510458055,0.1790919288735086,0.17697188601467714,0.1745145835396901,0.17169290493569145,0.1684710932710697,0.1648011334134558,0.1606168645637992,0.1558238480459727,0.1502806151142509,0.14376040847439997,0.13586160108396148,0.12574826959817564,0.11103940202410921,0.05661662117564267
129840.0,0.18569738001747127,0.18556551203829982,0.1851690227014436,0.18450521555452823,0.18356945837258162,0.18235496138745474,0.18085243492148198,0.17904958738588644,0.17693040074025645,0.17447408168394538,0.17165352035260512,0.1684329686775064,0.1647644235440078,0.16058174084610852,0.15579050587254784,0.15024928587527064,0.14373138119366782,0.13583526621585595,0.12572522574939402,0.11102082389733894,0.05661022648489887
129900.0,0.18565235144534795,0.1855205382831826,0.18512421360022946,0.184460681563514,0.18352531101724737,0.18231131377133108,0.18080940232606804,0.179007288003756,0.17688895659983103,0.1744336198507378,0.17161417453507455,0.1683948814394361,0.16472774945647672,0.1605466511585235,0.1557571957777613,0.15021798653128535,0.14370238133966357,0.13580895592899625,0.12570220306970822,0.11100226244460229,0.05660384181646039
129960.0,0.18560736802926492,0.18547560962114115,0.1850794494030473,0.1844161921609482,0.18348120780743582,0.18226770972926273,0.18076641260301715,0.17896503065978028,0.17684755352775614,0.17439319797635308,0.17157486742156142,0.16835683149775235,0.16469111109445794,0.1605115954476317,0.15572391771151423,0.1501867170358777,0.1436734088700964,0.1357826701857982,0.12567920152709827,0.11098371764104319,0.05659746714886754
130020.0,0.18556242969656475,0.18543072597962862,0.18503473003768248,0.18437174727517017,0.1834371486722632,0.1822241491913668,0.18072346568367365,0.17892281528675946,0.17680619145852045,0.17435281599720615,0.17153559895065215,0.16831881879346797,0.1646545084016599,0.1604765736601276,0.15569067162380743,0.1501554773427228,0.1436444637427591,0.13575640894875163,0.12565622108960664,0.11096518946185358,0.05659110246071766
130080.0,0.1855175363747389,0.18538588728624694,0.184990055432068,0.18432734683466587,0.18339313354099085,0.1821806320879035,0.18068056149952202,0.17888064181763091,0.1767648703267461,0.1743124738498414,0.1714963690610574,0.16828084326771486,0.1646179413219047,0.16044158574281292,0.1556574574647423,0.1501242674055877,0.14361554591552783,0.13573017218041997,0.12563326172533806,0.11094667788227344,0.0565847477306641
130140.0,0.1854726879914347,0.18534109346875366,0.1849454255142923,0.18428299076807522,0.1833491623430319,0.1821371583492826,0.1806376999821937,0.17883851018547547,0.17672359006719496,0.1742721714709382,0.17145717769161853,0.16824290486175003,0.16458140979913344,0.16040663164260158,0.1556242751845247,0.15009308717833642,0.14358665534636664,0.13570395984344416,0.12561032340246292,0.1109281828775932,0.056578402937417345
130200.0,0.18542788447445438,0.1852963444550606,0.18490084021259717,0.18423867900419044,0.1833052350079502,0.18209372790606218,0.18059488106346577,0.17879642032351625,0.17668235061476728,0.17423190879731035,0.17141802478130616,0.16820500351695447,0.16454491377740516,0.1603717113065187,0.15559112473346437,0.1500619366149289,0.14355779199332652,0.13567777190054206,0.1255874060892164,0.11090970442315325,0.056572068059743866
130260.0,0.18538312575177113,0.185251640173251,0.18485629945539453,0.18419441147197224,0.1832613514654763,0.18205034068896453,0.1805521046752762,0.17875437216513382,0.17664115190451668,0.17419168576592012,0.17137891026923383,0.1681671391748461,0.16450845320090898,0.16033682468171248,0.1555580060619865,0.15003081566943102,0.14352895581455458,0.13565160831451625,0.12556450975390565,0.11089124249434949,0.05656574307647233
130320.0,0.18533841175149438,0.18520698055154342,0.18481180317123155,0.18415018810051578,0.18321751164547337,0.1820069966288427,0.18050937074969148,0.17871236564383436,0.1765999938716188,0.17415150231384774,0.17133983409462922,0.168129311777052,0.16447202801393826,0.16030197171542943,0.15552491912060756,0.1499997242959935,0.14350014676827447,0.13562546904823727,0.1255416343648951,0.1108727970666218,0.056559427966482105
130380.0,0.1852937424019061,0.18516236551832904,0.184767351288827,0.18410600881908606,0.18317371547797273,0.18196369565671533,0.18046667921894047,0.17867040069328244,0.1765588764514038,0.17411135837832356,0.17130079619686409,0.1680915212653376,0.16443563816091794,0.16026715235503997,0.1554918638599602,0.14996866244887358,0.14347136481280706,0.13559935406466123,0.12551877989062146,0.11085436811546592,0.056553122708713925
130440.0,0.185249117631446,0.18511779500215642,0.18472294373705603,0.18406187355710354,0.1831299628931591,0.18192043770375196,0.1804240300154001,0.17862847724728803,0.17651779957934294,0.1740712538967144,0.17126179651544218,0.16805376758159468,0.1643992835863928,0.1602323665480279,0.15545884023078305,0.14993763008242683,0.14344260990656169,0.13557326332682235,0.125495946299588,0.11083595561642856,0.056546827282164425
130500.0,0.18520453736870604,0.1850732689317261,0.18467858044494534,0.18401778224413884,0.18308625382136584,0.18187722270126871,0.1803814230715913,0.17858659523980103,0.1764767631910441,0.17403118880651933,0.1712228349899946,0.16801605066783673,0.164362964235024,0.1601976142419868,0.1554258481839172,0.14990662715110306,0.14341388200803346,0.13554719679783095,0.12547313356036163,0.11081755954510583,0.05654054166588608
130560.0,0.18516000154243067,0.18502878723589103,0.18463426134167304,0.1839737348099125,0.18304258819307445,0.1818340505807277,0.18033885832017818,0.17854475460491187,0.1764357672222516,0.1739911630453698,0.17118391156027993,0.1679783704661998,0.1643266800515889,0.16016289538462003,0.15539288767030604,0.14987565360944655,0.14338518107580317,0.13552115444087262,0.12545034164157354,0.11079917987714306,0.05653426583898737
130620.0,0.18511551008151897,0.1849843498436583,0.18458998635657078,0.183929731184298,0.18299896593891743,0.18179092127373955,0.18029633569397047,0.17850295527685323,0.17639481160884832,0.17395117655103118,0.17114502616618602,0.1679407269189435,0.16429043098098278,0.1601282099237421,0.1553599586409974,0.14984470941209774,0.14335650706853853,0.13549513621921014,0.1254275705119198,0.11078081658823571,0.056527999780633116
130680.0,0.18507106291502495,0.1849399566841899,0.18454575541912438,0.18388577129732098,0.182955386989678,0.18174783471206354,0.18025385512592398,0.17846119719000017,0.17635389628685583,0.17391122926140393,0.1711061787477305,0.1679031199684521,0.16425421696821904,0.1600935578072791,0.15532706104714283,0.14981379451379306,0.14332785994499453,0.13546914209618308,0.1254048201401617,0.11076246965412936,0.056521743470044045
130740.0,0.18502665997215728,0.18489560768680194,0.18450156845897295,0.1838418550791596,0.1829118512762899,0.181704790827607,0.18021141654913964,0.1784194802788702,0.17631302119243422,0.17387132111452167,0.17106736924505986,0.167865549557233,0.16421803795842882,0.1600589389832682,0.1552941948399981,0.14978290886936488,0.14329923966401287,0.1354431720352078,0.1253820904951254,0.11074413905061968,0.05651549688649672
130800.0,0.18498230118227735,0.18485130278096346,0.18445742540590773,0.18379798246014267,0.18286835872983592,0.18166178955242432,0.18016901989686282,0.17837780447812165,0.17627218626188057,0.17383145204855166,0.171028597598449,0.16782801562791683,0.16418189389686028,0.16002435339985688,0.155261359970922,0.1497520524337406,0.14327064618452157,0.13541722599977685,0.1253593815457014,0.11072582475355175,0.056509260009323166
130860.0,0.18493798647489995,0.18480704189629607,0.18441332618987205,0.18375415337075018,0.18282490928154793,0.18161883081871658,0.18012666510248276,0.1783361697225536,0.17623139143162928,0.1737916220017935,0.17098986374830064,0.16779051812325657,0.16414578472887786,0.15998980100530277,0.15522855639137584,0.14972122516194236,0.14324207946553472,0.13539130395345866,0.12533669326084435,0.11070752673882034,0.05650303281791085
130920.0,0.18489371577969227,0.184762824962574,0.18436927074096085,0.18371036774161195,0.18278150286280664,0.18157591455883132,0.18008435209953247,0.17829457594710557,0.17619063663825105,0.17375183091267923,0.1709511676351449,0.16775305698612755,0.1641097103999625,0.15995528174797324,0.15519578405292409,0.14969042700908722,0.14321353946615187,0.13536540585989748,0.1253140256095735,0.11068924498236955,0.05649681529170236
130980.0,0.18484948902647375,0.18471865190972328,0.18432525898942012,0.18366662550350818,0.18273813940514064,0.18153304070526224,0.1800420808216883,0.1782530230868572,0.17614992181845324,0.17371207871977337,0.17091250919963966,0.16771563215952695,0.1640736708557115,0.15992079557634536,0.15516304290723326,0.14965965793038657,0.1431850261455588,0.13533953168281346,0.12529137856097158,0.11067097946019284,0.05649060741019536
131040.0,0.18480530614521562,0.18467452266782172,0.18428129086564704,0.18362292658736856,0.18269481884022673,0.1814902091906484,0.17999985120276948,0.1782115110770279,0.1761092469090791,0.17367236536177166,0.17087388838256948,0.16767824358657382,0.1640376660418376,0.1598863424390054,0.15513033290607217,0.14962891788114618,0.1431565394630263,0.13531368138600194,0.12526875208418556,0.11065273014833281,0.056484409152942394
131100.0,0.18476116706604082,0.18463043716709812,0.18423736630018894,0.18357927092427215,0.18265154109988926,0.18144741994777452,0.17995766317673792,0.17817003985297653,0.17606861184710765,0.17363269077750187,0.17083530512484568,0.16764089121050868,0.1640016959041693,0.15985192228464876,0.15509765400131154,0.1495982068167658,0.14312807937791053,0.13528785493333373,0.12524614614842586,0.11063449702288111,0.05647822049955056
131160.0,0.1847170717192229,0.18458639533793206,0.18419348522374343,0.1835356584454465,0.18260830611609927,0.18140467290957,0.17991551667769765,0.1781286093502006,0.17602801656965295,0.17359305490592222,0.17079675936750602,0.16760357497469275,0.16396576038865004,0.15981753506207944,0.15506500614492352,0.1495675246927387,0.14309964584965265,0.13526205228875474,0.12522356072296656,0.11061628005997827,0.056472041429681555
131220.0,0.18467302003518613,0.18454239711085338,0.1841496475671574,0.18349208908226794,0.1825651138209749,0.1813619680091087,0.17987341163989437,0.17808721950433667,0.1759874610139642,0.173553457686122,0.17075825105171386,0.16756629482260804,0.16392985944133837,0.15978318072020983,0.15503238928898166,0.1495368714646518,0.1430712388377784,0.13523627341628544,0.12520099577714483,0.1105980792358137,0.05646587192305137
131280.0,0.18462901194450498,0.18449844241654215,0.1841058532614271,0.1834485627662603,0.1825219641467802,0.18131930517960854,0.1798313479977153,0.1780458702511591,0.17594694511742487,0.17351389905732062,0.1707197801187585,0.16752905069785706,0.16389399300840699,0.1597488592080605,0.15499980338566055,0.14950624708818516,0.14304285830189814,0.1352105182800213,0.1251784512803612,0.11057989452662535,0.05645971195943013
131340.0,0.18458504737790382,0.18445453118582772,0.1840621022376976,0.18340507942909542,0.18247885702592545,0.18127668435443123,0.17978932568568862,0.17800456152658017,0.17590646881755276,0.17347437895886755,0.17068134651005432,0.16749184254416216,0.16385816103614315,0.15971457047475973,0.1549672483872357,0.1494756515191119,0.14301450420170658,0.13518478684413215,0.1251559272020791,0.11056172590869974,0.05645356151864188
131400.0,0.18454112626625602,0.1844106633496884,0.18401839442726245,0.18336163900259214,0.1824357923909662,0.18123410546708177,0.17974734463848327,0.17796329326664975,0.17586603205199955,0.17343489733024206,0.17064295016714084,0.16745467030536557,0.163822363470948,0.15968031446954378,0.15493472424608287,0.14944508471329782,0.14298617649698245,0.135159079072862,0.12513342351182494,0.11054357335837184,0.05644742058056457
131460.0,0.18449724854058422,0.18436683883925167,0.183974729761563,0.18331824141871608,0.18239277017460306,0.1811915684512079,0.17970540479090816,0.17792206540755492,0.17582563475855026,0.17339545411105234,0.170604591031682,0.16741753392542885,0.1637866002593363,0.15964609114175557,0.15490223091467822,0.14941454662670117,0.1429578751475882,0.13513339493052912,0.12511094017918764,0.11052543685202477,0.056441289125129655
131520.0,0.18445341413205965,0.1843230575857929,0.1839311081721882,0.18327488660957925,0.18234979030968151,0.18114907324060023,0.17966350607791245,0.17788087788561918,0.1757852768751228,0.17335604924103595,0.1705662690454661,0.16738043334843258,0.16375087134793592,0.15961190044084542,0.15486976834559785,0.14938403721537263,0.1429296001134702,0.1351077343815254,0.12508847717381869,0.11050731636608994,0.05643516713232212
131580.0,0.1844096229720013,0.18427931952073573,0.1838875295908745,0.18323157450743968,0.1823068527291913,0.1811066197691913,0.17962164843458459,0.17783973063730263,0.17574495833976822,0.17331668266005867,0.17052798415040554,0.16734336851857634,0.16371517668348817,0.15957774231637012,0.15483733649151765,0.14935355643545448,0.14290135135465798,0.13508209739031687,0.12506603446543196,0.11048921187704677,0.05642905458218022
131640.0,0.1843658749918765,0.18423562457565099,0.18384399394950465,0.18318830504470113,0.18226395736626602,0.18106420797105546,0.17957983179615206,0.17779862359920123,0.17570467909066967,0.1732773543081148,0.17048973628853595,0.16730633938017786,0.16367951621284677,0.15954361671799305,0.15480493530521275,0.14932310424318132,0.14287312883126435,0.13505648392144257,0.12504361202380337,0.11047112336142244,0.05642295145479526
131700.0,0.18432217012329935,0.1841919726822569,0.1838005011801084,0.1831450781539124,0.18222110415418297,0.18102183778040837,0.17953805609798137,0.17775755670804685,0.17566443906614243,0.1732380641253265,0.17045152540201666,0.1672693458776731,0.16364388988297782,0.15950952359548357,0.15477256473955778,0.14929268059487874,0.14284493250348504,0.13503089393951515,0.12502120981877102,0.11045305079579205,0.05641685773031157
131760.0,0.1842785082980314,0.18414836377241822,0.183757051214861,0.18310189376776712,0.18217829302636238,0.18097950913160693,0.17949632127557724,0.17771652990070613,0.17562423820463346,0.1731988120519433,0.17041335143312977,0.16723238795561596,0.16360829764095994,0.15947546289871695,0.15474022474752602,0.14926228544696385,0.14281676233159865,0.13500532740922028,0.12499882782023482,0.11043499415677832,0.0564107733889262
131820.0,0.18423488944798044,0.18410479777814612,0.18371364398608359,0.18305875181910342,0.1821355239163674,0.18093722195914844,0.1794546272645824,0.1776755431141811,0.17558407644472088,0.17315959802834222,0.17037521432427982,0.16719546555867773,0.16357273943398304,0.15944143457767404,0.15470791528218955,0.1492319187559449,0.1427886182759662,0.13497978429531665,0.12497646599815623,0.11041695342105143,0.056404698410888784
131880.0,0.1841913135052006,0.18406127463159766,0.18367027942624237,0.18301565224090344,0.18209279675790357,0.18089497619767048,0.17941297400077724,0.1776345962856081,0.17554395372511394,0.17312042199502697,0.1703371140179941,0.16715857863164696,0.16353721520934905,0.1594074385824409,0.1546756362967188,0.14920158047842066,0.1427605002970312,0.13495426456263557,0.12495412432255852,0.11039892856532901,0.05639863277650142
131940.0,0.18414778040189178,0.1840177942650756,0.18362695746794866,0.18297259496629295,0.18205011148481842,0.18085277178195075,0.17937136142007948,0.1775936893522577,0.1755038699846525,0.173081283892628,0.17029905045692145,0.1671217271194289,0.16350172491447076,0.15937347486320871,0.15464338774438235,0.14917127057108068,0.14273240835531897,0.1349287681760809,0.1249318027635261,0.11038091956637598,0.05639257646611848
132000.0,0.18410429007039902,0.18397435661102757,0.18358367804395784,0.18292957992854114,0.18200746803110107,0.18081060864690607,0.17932978945854366,0.1775528222515343,0.17546382516230652,0.17304218366190163,0.17026102358383247,0.16708491096704559,0.16346626849687212,0.15933954337027326,0.1546111695785467,0.1491409889907046,0.14270434241143704,0.13490329510062893,0.12490950129120472,0.11036292640100441,0.0563865294601464
132060.0,0.18406084244321277,0.18393096160204617,0.18354044108716958,0.18288660706105986,0.18196486633088174,0.1807684867275927,0.17928825805236095,0.17751199492097586,0.17542381919717606,0.17300312124373043,0.17022303334161926,0.1670481301196351,0.1634308459041877,0.15930564405403477,0.1545789817526759,0.14911073569416247,0.14267630242607435,0.13487784530132807,0.1248872198758011,0.11034494904607335,0.05638049173904358
132120.0,0.18401743745296784,0.18388760917086844,0.1834972465306273,0.18284367629740367,0.18192230631843181,0.18072640595920544,0.17924676713785853,0.17747120729825314,0.17538385202849066,0.17296409657912235,0.17018507967329471,0.1670113845224517,0.16339545708416223,0.15927177686499794,0.15454682422033142,0.14908051063841388,0.14264828836000149,0.1348524187432987,0.1248649584875829,0.11032698747848886,0.05637446328332014
132180.0,0.18397407503244317,0.18384429925037513,0.18345409430751738,0.18280078757126902,0.181879787928163,0.18068436627707762,0.17920531665149952,0.17743045932117002,0.17534392359560907,0.17292510960921045,0.1701471625219926,0.16697467412086525,0.16336010198465079,0.1592379417537709,0.15451469693517184,0.149050313780508,0.14262030017407018,0.13482701539173306,0.12484271709687858,0.11030904167520371,0.05636844407353787
132240.0,0.1839307551145617,0.1838010317735907,0.18341098435116954,0.18275794081649432,0.18183731109462703,0.1806423676166806,0.17916390652988248,0.17738975092766265,0.17530403383801904,0.17288616027525283,0.17010928183096674,0.1669379988603606,0.1633247805536179,0.15920413867106575,0.15448259985095258,0.1490201450775838,0.1425923378292133,0.1348016352118949,0.12482049567407709,0.11029111161321735,0.05636243409030996
132300.0,0.18388747763238986,0.18375780667368308,0.1833679165950556,0.18271513596705924,0.1817948757525156,0.18060040991362308,0.17912253670974096,0.1773490820557992,0.1752641826953366,0.17284724851863195,0.1700714375435913,0.16690135868653802,0.16328949273913798,0.1591703675676978,0.15445053292152558,0.14899000448686875,0.14256440128644432,0.1347762781691195,0.12479829418962783,0.11027319726957584,0.056356433314300805
132360.0,0.1838442425191369,0.18371462388396256,0.1833248909727898,0.18267237295708438,0.1817524818366596,0.18055849310365155,0.17908120712794334,0.1773084526437793,0.1752243701073063,0.17280837428085463,0.17003362960336,0.16686475354511243,0.1632542384893941,0.1591366283945855,0.1544184961008393,0.1489598919656798,0.14253649050685754,0.1347509442288132,0.12477611261404055,0.11025529862137155,0.05635044172622605
132420.0,0.18380104970815506,0.1836714833378823,0.18328190741812794,0.18262965172083107,0.1817101292820287,0.1805166171226488,0.1790399177214923,0.17726786262993446,0.1751845960138002,0.1727695375035514,0.16999585795388603,0.16682818338191302,0.16321901775267872,0.15910292110275004,0.15438648934293814,0.14892980747142215,0.14250860545162772,0.1347256333564536,0.12475395091788492,0.1102374156457433,0.05634445930685219
132480.0,0.18375789913293844,0.1836283849690373,0.18323896586496738,0.18258697219270065,0.1816678180237317,0.18047478190663468,0.17899866842752452,0.1772273119527268,0.17514486035481808,0.17273073812847656,0.16995812253890152,0.1667916481428831,0.16318383047739263,0.15906924564331518,0.15435451260196234,0.14889975096158964,0.1424807460820094,0.13470034551758897,0.1247318090717908,0.11021954831987599,0.05633848603699652
132540.0,0.18371479072712354,0.18358532871116423,0.1831960662473463,0.18254433430723468,0.18162554799701527,0.18043298739176494,0.1789574591833103,0.1771868005507492,0.1751051630704869,0.17269197609750733,0.1699204233022577,0.16675514777408004,0.16314867661204488,0.15903560196750682,0.15432256583214787,0.14886972239376442,0.14245291235933757,0.13467508067783843,0.12470968704644766,0.11020169662100059,0.05633252189752696
132600.0,0.18367172442448812,0.1835423144981413,0.18315320849944364,0.18250173799911373,0.18158331913726397,0.1803912335143313,0.1789162899262532,0.1771463283627246,0.17506550410106034,0.1726532513526441,0.16988276018792373,0.1667186822216744,0.16311355610525285,0.15900199002665322,0.15429064898782585,0.14883972172561627,0.14242510424502686,0.1346498388028913,0.12468758481260478,0.11018386052639415,0.056326566869361896
132660.0,0.1836287001589511,0.18349934226398726,0.1831103925555785,0.18245918320315782,0.18154113138000003,0.18034952021076067,0.17887516059388994,0.17710589532750629,0.17502588338691852,0.17261456383600945,0.16984513313998745,0.1666822514319501,0.1630784689057415,0.15896840977218385,0.15425876202342256,0.14880974891490298,0.14239732170057126,0.1346246198585077,0.12466550234107075,0.11016604001337936,0.05632062093347006
132720.0,0.18358571786457228,0.18345641194286177,0.18306761835020996,0.18241666985432556,0.18149898466088268,0.1803078474176153,0.17883407112388947,0.1770655013840769,0.17498630086856803,0.1725759134898488,0.16980754210265414,0.166645855351304,0.16304341496234315,0.15893486115563007,0.15422690489345922,0.1487798039194698,0.1423695646875443,0.13459942381051732,0.12464343960271368,0.11014823505932474,0.05631468407087026
132780.0,0.18354277747555173,0.1834135234690645,0.1830248858179364,0.18237419788771403,0.18145687891570797,0.18026621507159216,0.1787930214540532,0.17702514647154827,0.17494675648664096,0.1725373002565288,0.16976998702024673,0.16660949392624555,0.16300839422399746,0.15890134412862422,0.1541950775525514,0.14874988669724917,0.14234183316759866,0.1345742506248203,0.12462139656846075,0.11013044564164443,0.056308756262631286
132840.0,0.1834998789262298,0.183370676777035,0.18298219489349543,0.18233176723855807,0.18141481408040835,0.18022462310952234,0.17875201152231432,0.1769848305291614,0.17490725018189493,0.17249872407853817,0.16973246783720544,0.16657316710339637,0.16297340663975085,0.15886785864289965,0.15416327995540927,0.14871999720626075,0.14231412710246583,0.1345491002673862,0.12459937320929822,0.11011267173779796,0.05630283748987182
132900.0,0.18345702215108597,0.18332787180135207,0.18293954551176358,0.18228937784223045,0.18137279009105237,0.18018307146837126,0.17871104126673762,0.1769445534962856,0.17486778189521293,0.17246018489848658,0.16969498449808731,0.16653687482949034,0.1629384521587566,0.15883440465029022,0.15413151205683684,0.14869013540461085,0.14228644645395633,0.13452397270425429,0.1245773694962712,0.11009491332529026,0.056296927733760174
132960.0,0.1834142070847397,0.18328510847673374,0.1828969376077554,0.182247029634241,0.18133080688384418,0.18014156008523774,0.17867011062551888,0.17690431531241857,0.17482835156760243,0.17242168265910493,0.1696575369475658,0.1665006170513728,0.1629035307302741,0.15880098210273044,0.15409977381173218,0.14866030125049262,0.14225879118395882,0.13449886790153318,0.12455538540048357,0.11007717038167154,0.056291026975514157
133020.0,0.1833714336619489,0.1832423867380367,0.18285437111662375,0.18220472255023648,0.18128886439512326,0.18010008889735407,0.17862921953698502,0.17686411591718593,0.17478895914019582,0.17238321730324457,0.16962012513043082,0.16646439371600083,0.1628686423036688,0.15876759095225465,0.15406806517508684,0.14863049470218517,0.1422311612544406,0.1344737858254008,0.12453342089309773,0.11005944288453705,0.056285135196400944
133080.0,0.18332870181761002,0.183199706520256,0.18281184597365902,0.18216245652600016,0.18124696256136405,0.1800586578420855,0.17858836793959307,0.17682395525034061,0.17474960455424915,0.17234478877387716,0.1695827489915883,0.16642820477044235,0.16283378682841204,0.15873423115099727,0.15403638610198567,0.14860071571805425,0.1422035566274469,0.13444872644210407,0.12451147594533457,0.11004173081152711,0.056279252377736906
133140.0,0.18328601148675794,0.1831570677585244,0.18276936211428893,0.18212023149745155,0.18120510131917578,0.18001726685692956,0.17854755577193043,0.17678383325176295,0.17471028775114275,0.1723063970140943,0.1695454084760597,0.16639205016187614,0.16279896425408066,0.1587009026511923,0.15400473654760685,0.1485709642565512,0.142175977265101,0.1344236897179589,0.12448955052847324,0.11002403414032699,0.056273378500887455
133200.0,0.18324336260456506,0.1831144703881126,0.18272691947407807,0.1820780474006459,0.18116328060530162,0.17997591587951647,0.17850678297271427,0.17674374986146027,0.17467100867238025,0.1722680419671074,0.1695081035289819,0.16635592983759187,0.16276417453035663,0.15866760540517308,0.1539731164672212,0.14854124027621318,0.14214842312960393,0.1343986756193496,0.12446764461385093,0.11000635284866662,0.056267513547266904
133260.0,0.1832007551063415,0.18307191434442813,0.18268451798872753,0.1820359041717739,0.18112150035661886,0.179934604847608,0.17846604948079103,0.17670370501956606,0.1746317672595884,0.1722297235762473,0.16947083409560676,0.16631984374498904,0.1627294176070269,0.1586343393653719,0.1539415258161922,0.14851154373566292,0.142120894183234,0.13437368411272924,0.124445758172863,0.10998868691432065,0.056261657498338294
133320.0,0.18315818892753416,0.18302939956301578,0.18264215759407476,0.18199380174716137,0.18107976051013805,0.17989333369909766,0.17842535523513647,0.1766636986663404,0.17459256345451699,0.1721914417849634,0.1694336001213009,0.16628379183157732,0.1626946934339831,0.15860110448432008,0.1539099645499758,0.14848187459360815,0.14209339038834717,0.13434871516461916,0.12442389117696241,0.10997103631510835,0.05625581033561324
133380.0,0.18311566400372686,0.1829869259795565,0.18259983822609288,0.18195174006326878,0.18103806100300335,0.17985210237200994,0.1783847001748549,0.17662373074216894,0.17455339719903812,0.17215319653682445,0.16939640155154556,0.16624777404497598,0.16266000196122127,0.15856790071464744,0.15387843262412013,0.1484522328088418,0.1420659117073763,0.13432376874160884,0.12440204359766,0.10995340102889331,0.05624997204065174
133440.0,0.18307318027063973,0.1829444935298675,0.18255755982089053,0.18190971905669104,0.18099640177249143,0.17981091080450043,0.17834408423917913,0.17658380118756312,0.17451426843514628,0.17211498777551718,0.16935923833193592,0.16621179033291386,0.1626253431388416,0.15853472800908197,0.15384692999426505,0.14842261834024167,0.14203845810283122,0.1342988448103558,0.12438021540652398,0.10993578103358347,0.056244142595062184
133500.0,0.18303073766412878,0.1829021021499017,0.1825153223147114,0.18186773866415704,0.18095478275601137,0.17976975893485492,0.17830350736747017,0.1765439099431594,0.1744751771049577,0.17207681544484654,0.169322110408181,0.1661758406432286,0.16259071691704796,0.15850158632044994,0.1538154566161421,0.14839303114677008,0.14201102953729844,0.13427394333758527,0.12435840657518003,0.1099181763071311,0.056238321980500924
133560.0,0.18298833612018575,0.18285975177574756,0.18247312564393411,0.1818257988225294,0.18091320389110474,0.1797286467014897,0.17826296949921652,0.17650405694971918,0.17443612315071025,0.17203867948873539,0.16928501772610352,0.16613992492386706,0.16255612324614815,0.15846847560167518,0.1537840124455744,0.1483634711874737,0.14198362597344105,0.13424906429009018,0.12433661707531107,0.10990058682753241,0.05623251017867242
133620.0,0.18294597557493752,0.18281744234362846,0.18243096974507136,0.18178389946880374,0.1808716651154444,0.1796875740429506,0.17822247057403423,0.17646424214812834,0.1743971065147631,0.17200057985122372,0.16924796023163927,0.16610404312288413,0.1625215620765528,0.15843539580577926,0.15375259743847625,0.14833393842148337,0.1419562473739985,0.1342242076347309,0.12431484687865708,0.10988301257282766,0.05622670717132887
133680.0,0.18290365596464606,0.18277517378990235,0.18238885455477016,0.18174204054010903,0.180830166366835,0.17964654089791293,0.17818201053166638,0.1764244654793971,0.17435812713959611,0.1719625164764692,0.16921093787083716,0.16606819518844335,0.162487033358776,0.15840234688588106,0.15372121155085267,0.14830443280801395,0.14192889370178632,0.13419937333843504,0.12429309595701502,0.10986545352110097,0.05622091294027016
133740.0,0.18286137722570772,0.1827329460510618,0.18234678000981114,0.18170022197370667,0.18078870758321217,0.17960554720518127,0.17814158931198293,0.1763847268846596,0.17431918496781001,0.17192448930874588,0.16917395058985873,0.16603238106881615,0.16245253704343443,0.15836932879519613,0.15368985473879945,0.1482749543063638,0.14190156491969588,0.13417456136819747,0.12427136428223859,0.10984790965048025,0.05621512746734372
133800.0,0.18281913929465315,0.1826907590637331,0.18230474604710806,0.1816584437069902,0.18074728870264212,0.17956459290368879,0.1781012068549798,0.1763450263051731,0.17428027994212567,0.1718864982924447,0.16913699833497767,0.16599660071238143,0.16241807308124714,0.15833634148703737,0.15365852695850316,0.14824550287591506,0.14187426099069445,0.1341497716910798,0.1242496518262382,0.10983038093913705,0.056209350734444316
